dataset,estimators,max_depth,accuracy,f1,backend,nodes,threads,train_time,predict_time
susy20000,16,0,0.72925,0.716096,mpi,6,16,430.327,20.7604
susy20000,16,0,0.72925,0.716096,mpi,6,16,430.46,35.1213
susy20000,16,0,0.72925,0.716096,mpi,6,16,431.32,23.0978
susy20000,16,0,0.72925,0.716096,mpi,6,16,431.607,24.6273
susy20000,16,0,0.72925,0.716096,mpi,6,32,434.041,25.7679
susy20000,16,0,0.72925,0.716096,mpi,6,32,434.423,33.0269
susy20000,16,0,0.72925,0.716096,mpi,6,32,433.387,24.6606
susy20000,16,0,0.72925,0.716096,mpi,6,32,432.096,18.7719
susy20000,16,0,0.72925,0.716096,mpi,6,32,433.566,28.7424
susy20000,16,0,0.72925,0.716096,mpi,7,8,431.023,24.877
susy20000,16,0,0.72925,0.716096,mpi,7,8,429.648,30.059
susy20000,16,0,0.72925,0.716096,mpi,7,8,431.868,43.092
susy20000,16,0,0.72925,0.716096,mpi,7,8,430.18,25.1986
susy20000,16,0,0.72925,0.716096,mpi,7,8,430.879,35.0431
susy20000,16,0,0.72925,0.716096,mpi,7,16,430.76,22.9999
susy20000,16,0,0.72925,0.716096,mpi,7,16,429.262,37.2413
susy20000,16,0,0.72925,0.716096,mpi,7,16,429.996,44.6752
susy20000,16,0,0.72925,0.716096,mpi,7,16,431.539,34.0217
susy20000,16,0,0.72925,0.716096,mpi,7,16,431.231,40.8107
susy20000,16,0,0.72925,0.716096,mpi,7,32,432.413,34.1199
susy20000,16,0,0.72925,0.716096,mpi,7,32,432.904,21.8101
susy20000,16,0,0.72925,0.716096,mpi,7,32,433.574,23.7515
susy20000,16,0,0.72925,0.716096,mpi,7,32,433.297,37.0023
susy20000,16,0,0.72925,0.716096,mpi,7,32,431.722,24.6278
susy20000,32,0,0.7765,0.77132,mpi,3,8,890.444,19.6377
susy20000,32,0,0.7765,0.77132,mpi,3,8,893.034,16.9524
susy20000,32,0,0.7765,0.77132,mpi,3,8,891.173,13.0047
susy20000,32,0,0.7765,0.77132,mpi,3,8,893.383,21.7745
susy20000,32,0,0.7765,0.77132,mpi,3,8,890.352,13.9059
susy20000,32,0,0.7765,0.77132,mpi,3,16,463.36,19.6142
susy20000,32,0,0.7765,0.77132,mpi,3,16,462.377,14.6792
susy20000,32,0,0.7765,0.77132,mpi,3,16,463.399,17.2573
susy20000,32,0,0.7765,0.77132,mpi,3,16,462.615,14.7756
susy20000,32,0,0.7765,0.77132,mpi,3,16,463.177,19.7599
susy20000,32,0,0.7765,0.77132,mpi,3,32,464.632,21.0815
susy20000,32,0,0.7765,0.77132,mpi,3,32,468.611,20.2463
susy20000,32,0,0.7765,0.77132,mpi,3,32,464.635,13.004
susy20000,32,0,0.7765,0.77132,mpi,3,32,468.854,13.2263
susy20000,32,0,0.7765,0.77132,mpi,3,32,463.934,12.8703
susy20000,32,0,0.7635,0.757207,mpi,5,8,451.561,21.869
susy20000,32,0,0.7635,0.757207,mpi,5,8,449.819,15.2883
susy20000,32,0,0.7635,0.757207,mpi,5,8,449.794,16.3587
susy20000,32,0,0.7635,0.757207,mpi,5,8,450.053,16.1849
susy20000,32,0,0.7635,0.757207,mpi,5,8,450.487,22.6965
susy20000,32,0,0.7635,0.757207,mpi,5,16,450.966,15.8473
susy20000,32,0,0.7635,0.757207,mpi,5,16,452.652,19.9111
susy20000,32,0,0.7635,0.757207,mpi,5,16,450.488,17.0202
susy20000,32,0,0.7635,0.757207,mpi,5,16,451.615,13.6645
susy20000,32,0,0.7635,0.757207,mpi,5,16,450.253,21.9326
susy20000,32,0,0.7635,0.757207,mpi,5,32,452.954,22.8185
susy20000,32,0,0.7635,0.757207,mpi,5,32,452.034,18.3591
susy20000,32,0,0.7635,0.757207,mpi,5,32,452.881,22.173
susy20000,32,0,0.7635,0.757207,mpi,5,32,451.562,22.7638
susy20000,32,0,0.7635,0.757207,mpi,5,32,451.536,13.7773
susy20000,32,0,0.75525,0.752937,mpi,6,8,438.46,28.4733
susy20000,32,0,0.75525,0.752937,mpi,6,8,440.945,33.1662
susy20000,32,0,0.75525,0.752937,mpi,6,8,441.42,34.3154
susy20000,32,0,0.75525,0.752937,mpi,6,8,438.027,32.2298
susy20000,32,0,0.75525,0.752937,mpi,6,8,438.175,28.2478
susy20000,32,0,0.75525,0.752937,mpi,6,16,440.044,24.7938
susy20000,32,0,0.75525,0.752937,mpi,6,16,442.219,17.3843
susy20000,32,0,0.75525,0.752937,mpi,6,16,440.467,21.9121
susy20000,32,0,0.75525,0.752937,mpi,6,16,438.528,19.5519
susy20000,32,0,0.75525,0.752937,mpi,6,16,442.151,21.948
susy20000,32,0,0.75525,0.752937,mpi,6,32,448.776,27.6505
susy20000,32,0,0.75525,0.752937,mpi,6,32,441.96,18.7931
susy20000,32,0,0.75525,0.752937,mpi,6,32,443.602,33.4308
susy20000,32,0,0.75525,0.752937,mpi,6,32,440.247,25.7031
susy20000,32,0,0.75525,0.752937,mpi,6,32,441.694,31.7784
susy20000,32,0,0.75625,0.748527,mpi,7,8,427.806,30.6589
susy20000,32,0,0.75625,0.748527,mpi,7,8,430.456,23.9436
susy20000,32,0,0.75625,0.748527,mpi,7,8,425.52,43.2489
susy20000,32,0,0.75625,0.748527,mpi,7,8,425.743,33.2704
susy20000,32,0,0.75625,0.748527,mpi,7,8,426.885,47.1344
susy20000,32,0,0.75625,0.748527,mpi,7,16,426.549,40.6281
susy20000,32,0,0.75625,0.748527,mpi,7,16,430.293,34.7002
susy20000,32,0,0.75625,0.748527,mpi,7,16,435.423,25.9811
susy20000,32,0,0.75625,0.748527,mpi,7,16,423.442,27.3477
susy20000,32,0,0.75625,0.748527,mpi,7,16,426.485,40.0845
susy20000,32,0,0.75625,0.748527,mpi,7,32,438.029,20.9356
susy20000,32,0,0.75625,0.748527,mpi,7,32,428.423,36.3141
susy20000,32,0,0.75625,0.748527,mpi,7,32,425.356,41.7496
susy20000,32,0,0.75625,0.748527,mpi,7,32,434.217,34.6243
susy20000,32,0,0.75625,0.748527,mpi,7,32,427.795,36.5696
susy20000,64,0,0.778,0.774505,mpi,3,8,1321.12,18.027
susy20000,64,0,0.778,0.774505,mpi,3,8,1323.38,20.4843
susy20000,64,0,0.778,0.774505,mpi,3,8,1322.45,21.8491
susy20000,64,0,0.778,0.774505,mpi,3,8,1321.39,23.0775
susy20000,64,0,0.778,0.774505,mpi,3,8,1322.1,15.5973
susy20000,64,0,0.778,0.774505,mpi,3,16,894.8,13.0163
susy20000,64,0,0.778,0.774505,mpi,3,16,896.88,13.1738
susy20000,64,0,0.778,0.774505,mpi,3,16,886.223,24.4518
susy20000,64,0,0.778,0.774505,mpi,3,16,882.221,64.8753
susy20000,64,0,0.778,0.774505,mpi,3,16,892.328,21.9224
susy20000,64,0,0.778,0.774505,mpi,3,32,606.459,13.4725
susy20000,64,0,0.778,0.774505,mpi,3,32,602.065,13.2499
susy20000,64,0,0.778,0.774505,mpi,3,32,599.84,18.4416
susy20000,64,0,0.778,0.774505,mpi,3,32,607.101,21.9406
susy20000,64,0,0.778,0.774505,mpi,3,32,602.393,18.8002
susy20000,64,0,0.78275,0.778101,mpi,5,8,889.849,19.8112
susy20000,64,0,0.78275,0.778101,mpi,5,8,889.483,22.5733
susy20000,64,0,0.78275,0.778101,mpi,5,8,890.325,16.4229
susy20000,64,0,0.78275,0.778101,mpi,5,8,891.358,23.4074
susy20000,64,0,0.78275,0.778101,mpi,5,8,891.456,25.6082
susy20000,64,0,0.78275,0.778101,mpi,5,16,463.335,13.7073
susy20000,64,0,0.78275,0.778101,mpi,5,16,464.218,13.6105
susy20000,64,0,0.78275,0.778101,mpi,5,16,460.615,19.0372
susy20000,64,0,0.78275,0.778101,mpi,5,16,460.425,25.5718
susy20000,64,0,0.78275,0.778101,mpi,5,16,463.47,25.8181
susy20000,64,0,0.78275,0.778101,mpi,5,32,462.781,18.7746
susy20000,64,0,0.78275,0.778101,mpi,5,32,463.302,19.6607
susy20000,64,0,0.78275,0.778101,mpi,5,32,465.63,19.8078
susy20000,64,0,0.78275,0.778101,mpi,5,32,461.673,18.0705
susy20000,64,0,0.78275,0.778101,mpi,5,32,462.48,16.7782
susy20000,64,0,0.7765,0.77132,mpi,6,8,891.287,26.2966
susy20000,64,0,0.7765,0.77132,mpi,6,8,888.222,31.4162
susy20000,64,0,0.7765,0.77132,mpi,6,8,892.328,25.6177
susy20000,64,0,0.7765,0.77132,mpi,6,8,890.651,32.3259
susy20000,64,0,0.7765,0.77132,mpi,6,8,891.378,36.2219
susy20000,64,0,0.7765,0.77132,mpi,6,16,463.079,23.1392
susy20000,64,0,0.7765,0.77132,mpi,6,16,463.185,36.2187
susy20000,64,0,0.7765,0.77132,mpi,6,16,465.599,27.9614
susy20000,64,0,0.7765,0.77132,mpi,6,16,462.309,34.9019
susy20000,64,0,0.7765,0.77132,mpi,6,16,462.922,17.342
susy20000,64,0,0.7765,0.77132,mpi,6,32,464.943,34.1821
susy20000,64,0,0.7765,0.77132,mpi,6,32,465.664,33.7595
susy20000,64,0,0.7765,0.77132,mpi,6,32,477.661,16.7994
susy20000,64,0,0.7765,0.77132,mpi,6,32,467.478,20.8356
susy20000,64,0,0.7765,0.77132,mpi,6,32,467.725,33.9975
susy20000,64,0,0.76875,0.765357,mpi,7,8,836.199,47.2196
susy20000,64,0,0.76875,0.765357,mpi,7,8,835.362,32.3537
susy20000,64,0,0.76875,0.765357,mpi,7,8,837.135,25.2945
susy20000,64,0,0.76875,0.765357,mpi,7,8,835.398,25.2936
susy20000,64,0,0.76875,0.765357,mpi,7,8,834.851,35.9148
susy20000,64,0,0.76875,0.765357,mpi,7,16,460.79,25.3054
susy20000,64,0,0.76875,0.765357,mpi,7,16,461.062,33.0212
susy20000,64,0,0.76875,0.765357,mpi,7,16,462.71,32.9688
susy20000,64,0,0.76875,0.765357,mpi,7,16,461.039,31.1976
susy20000,64,0,0.76875,0.765357,mpi,7,16,461.487,35.3955
susy20000,64,0,0.76875,0.765357,mpi,7,32,463.484,25.1003
susy20000,64,0,0.76875,0.765357,mpi,7,32,461.58,27.9751
susy20000,64,0,0.76875,0.765357,mpi,7,32,465.862,23.2982
susy20000,64,0,0.76875,0.765357,mpi,7,32,465.463,22.9648
susy20000,64,0,0.76875,0.765357,mpi,7,32,462.648,23.6062
susy20000,128,0,0.78075,0.776603,mpi,3,8,2652.64,20.8851
susy20000,128,0,0.78075,0.776603,mpi,3,8,2658.26,15.5073
susy20000,128,0,0.78075,0.776603,mpi,3,8,2652.37,18.9688
susy20000,128,0,0.78075,0.776603,mpi,3,8,2657.61,18.567
susy20000,128,0,0.78075,0.776603,mpi,3,8,2650.37,15.8783
susy20000,128,0,0.78075,0.776603,mpi,3,16,1361.79,20.6562
susy20000,128,0,0.78075,0.776603,mpi,3,16,1359.48,22.2945
susy20000,128,0,0.78075,0.776603,mpi,3,16,1363.48,20.0427
susy20000,128,0,0.78075,0.776603,mpi,3,16,1369.34,14.7811
susy20000,128,0,0.78075,0.776603,mpi,3,16,1363.78,22.0022
susy20000,128,0,0.78075,0.776603,mpi,3,32,1103.08,25.9463
susy20000,128,0,0.78075,0.776603,mpi,3,32,1110.5,18.4431
susy20000,128,0,0.78075,0.776603,mpi,3,32,1093.34,27.4031
susy20000,128,0,0.78075,0.776603,mpi,3,32,1097.15,18.5565
susy20000,128,0,0.78075,0.776603,mpi,3,32,1098.08,22.9653
susy20000,128,0,0.7805,0.77693,mpi,5,8,1749.49,25.4618
susy20000,128,0,0.7805,0.77693,mpi,5,8,1748.96,21.4047
susy20000,128,0,0.7805,0.77693,mpi,5,8,1748.18,45.5585
susy20000,128,0,0.7805,0.77693,mpi,5,8,1748.21,25.0378
susy20000,128,0,0.7805,0.77693,mpi,5,8,1750.96,25.0804
susy20000,128,0,0.7805,0.77693,mpi,5,16,898.953,21.1244
susy20000,128,0,0.7805,0.77693,mpi,5,16,894.591,24.4519
susy20000,128,0,0.7805,0.77693,mpi,5,16,896.191,15.1519
susy20000,128,0,0.7805,0.77693,mpi,5,16,897.798,14.6711
susy20000,128,0,0.7805,0.77693,mpi,5,16,898.795,22.4481
susy20000,128,0,0.7805,0.77693,mpi,5,32,656.864,18.4267
susy20000,128,0,0.7805,0.77693,mpi,5,32,667.862,15.7196
susy20000,128,0,0.7805,0.77693,mpi,5,32,668.764,14.0335
susy20000,128,0,0.7805,0.77693,mpi,5,32,671.306,20.4203
susy20000,128,0,0.7805,0.77693,mpi,5,32,676.993,16.8593
susy20000,128,0,0.778,0.774505,mpi,6,8,1325.94,17.308
susy20000,128,0,0.778,0.774505,mpi,6,8,1321.73,27.3573
susy20000,128,0,0.778,0.774505,mpi,6,8,1322.52,24.0599
susy20000,128,0,0.778,0.774505,mpi,6,8,1321.27,25.2609
susy20000,128,0,0.778,0.774505,mpi,6,8,1321.6,22.3649
susy20000,128,0,0.778,0.774505,mpi,6,16,893.334,19.7977
susy20000,128,0,0.778,0.774505,mpi,6,16,896.485,21.8352
susy20000,128,0,0.778,0.774505,mpi,6,16,884.391,33.1169
susy20000,128,0,0.778,0.774505,mpi,6,16,893.73,23.3826
susy20000,128,0,0.778,0.774505,mpi,6,16,915.476,15.3452
susy20000,128,0,0.778,0.774505,mpi,6,32,608.717,19.5475
susy20000,128,0,0.778,0.774505,mpi,6,32,601.314,23.6704
susy20000,128,0,0.778,0.774505,mpi,6,32,610.925,21.7153
susy20000,128,0,0.778,0.774505,mpi,6,32,606.463,23.4461
susy20000,128,0,0.778,0.774505,mpi,6,32,608.871,31.8622
susy20000,128,0,0.7775,0.772987,mpi,7,8,1295.99,36.3819
susy20000,128,0,0.7775,0.772987,mpi,7,8,1296.83,37.6232
susy20000,128,0,0.7775,0.772987,mpi,7,8,1294.57,28.7476
susy20000,128,0,0.7775,0.772987,mpi,7,8,1295.1,32.2196
susy20000,128,0,0.7775,0.772987,mpi,7,8,1278.04,43.9796
susy20000,128,0,0.7775,0.772987,mpi,7,16,870.474,23.1643
susy20000,128,0,0.7775,0.772987,mpi,7,16,873.851,38.0261
susy20000,128,0,0.7775,0.772987,mpi,7,16,921.469,16.0091
susy20000,128,0,0.7775,0.772987,mpi,7,16,868.252,33.5798
susy20000,128,0,0.7775,0.772987,mpi,7,16,867.352,21.2686
susy20000,128,0,0.7775,0.772987,mpi,7,32,599.323,17.4717
susy20000,128,0,0.7775,0.772987,mpi,7,32,586.189,38.6672
susy20000,128,0,0.7775,0.772987,mpi,7,32,586.347,32.5456
susy20000,128,0,0.7775,0.772987,mpi,7,32,590.194,34.2385
susy20000,128,0,0.7775,0.772987,mpi,7,32,589.944,25.0637
susy20000,256,0,0.78375,0.780414,mpi,3,8,4838.28,42.614
susy20000,256,0,0.78375,0.780414,mpi,3,8,4858.16,18.1176
susy20000,256,0,0.78375,0.780414,mpi,3,8,4836.27,36.7828
susy20000,256,0,0.78375,0.780414,mpi,3,8,4846.06,28.0009
susy20000,256,0,0.78375,0.780414,mpi,3,8,4832.48,34.0697
susy20000,256,0,0.78375,0.780414,mpi,3,16,2636.95,24.3155
susy20000,256,0,0.78375,0.780414,mpi,3,16,2638.98,15.9448
susy20000,256,0,0.78375,0.780414,mpi,3,16,2634.63,19.2375
susy20000,256,0,0.78375,0.780414,mpi,3,16,2635.14,26.2647
susy20000,256,0,0.78375,0.780414,mpi,3,16,2634.01,43.8904
susy20000,256,0,0.78375,0.780414,mpi,3,32,1850.44,79.1026
susy20000,256,0,0.78375,0.780414,mpi,3,32,1882.0,15.3557
susy20000,256,0,0.78375,0.780414,mpi,3,32,1857.27,72.3774
susy20000,256,0,0.78375,0.780414,mpi,3,32,1860.01,45.7407
susy20000,256,0,0.78375,0.780414,mpi,3,32,1855.14,59.9187
susy20000,256,0,0.78375,0.780604,mpi,5,8,3078.51,17.5329
susy20000,256,0,0.78375,0.780604,mpi,5,8,3070.3,18.6646
susy20000,256,0,0.78375,0.780604,mpi,5,8,3065.22,18.9383
susy20000,256,0,0.78375,0.780604,mpi,5,8,3063.13,25.2935
susy20000,256,0,0.78375,0.780604,mpi,5,8,3064.55,22.7295
susy20000,256,0,0.78375,0.780604,mpi,5,16,1747.52,23.23
susy20000,256,0,0.78375,0.780604,mpi,5,16,1772.21,24.3161
susy20000,256,0,0.78375,0.780604,mpi,5,16,1776.82,16.0464
susy20000,256,0,0.78375,0.780604,mpi,5,16,1749.04,32.5178
susy20000,256,0,0.78375,0.780604,mpi,5,16,1745.59,26.1716
susy20000,256,0,0.78375,0.780604,mpi,5,32,1235.26,17.787
susy20000,256,0,0.78375,0.780604,mpi,5,32,1232.11,23.8644
susy20000,256,0,0.78375,0.780604,mpi,5,32,1217.98,26.3527
susy20000,256,0,0.78375,0.780604,mpi,5,32,1235.62,20.3957
susy20000,256,0,0.78375,0.780604,mpi,5,32,1223.5,22.5927
susy20000,256,0,0.78075,0.776603,mpi,6,8,2652.61,25.1348
susy20000,256,0,0.78075,0.776603,mpi,6,8,2654.37,27.4301
susy20000,256,0,0.78075,0.776603,mpi,6,8,2654.12,24.9449
susy20000,256,0,0.78075,0.776603,mpi,6,8,2654.82,22.5763
susy20000,256,0,0.78075,0.776603,mpi,6,8,2652.68,35.9974
susy20000,256,0,0.78075,0.776603,mpi,6,16,1358.29,30.0047
susy20000,256,0,0.78075,0.776603,mpi,6,16,1364.79,31.6976
susy20000,256,0,0.78075,0.776603,mpi,6,16,1360.7,26.518
susy20000,256,0,0.78075,0.776603,mpi,6,16,1367.34,21.3844
susy20000,256,0,0.78075,0.776603,mpi,6,16,1361.38,25.2162
susy20000,256,0,0.78075,0.776603,mpi,6,32,1104.72,22.1113
susy20000,256,0,0.78075,0.776603,mpi,6,32,1102.31,28.523
susy20000,256,0,0.78075,0.776603,mpi,6,32,1097.23,43.5452
susy20000,256,0,0.78075,0.776603,mpi,6,32,1095.33,30.5845
susy20000,256,0,0.78075,0.776603,mpi,6,32,1103.5,21.5281
susy20000,256,0,0.778,0.773658,mpi,7,8,2235.03,25.6802
susy20000,256,0,0.778,0.773658,mpi,7,8,2241.59,25.2086
susy20000,256,0,0.778,0.773658,mpi,7,8,2235.97,30.1337
susy20000,256,0,0.778,0.773658,mpi,7,8,2236.03,41.8104
susy20000,256,0,0.778,0.773658,mpi,7,8,2240.09,28.8366
susy20000,256,0,0.778,0.773658,mpi,7,16,1328.09,30.0707
susy20000,256,0,0.778,0.773658,mpi,7,16,1339.27,75.8431
susy20000,256,0,0.778,0.773658,mpi,7,16,1332.98,25.4213
susy20000,256,0,0.778,0.773658,mpi,7,16,1339.0,25.3577
susy20000,256,0,0.778,0.773658,mpi,7,16,1344.19,23.9271
susy20000,256,0,0.778,0.773658,mpi,7,32,1086.96,35.6781
susy20000,256,0,0.778,0.773658,mpi,7,32,1099.34,20.8008
susy20000,256,0,0.778,0.773658,mpi,7,32,1078.07,38.5088
susy20000,256,0,0.778,0.773658,mpi,7,32,1086.51,35.7967
susy20000,256,0,0.778,0.773658,mpi,7,32,1098.97,21.5731
susy100000,8,0,0.73955,0.725023,mpi,3,8,3115.21,17.7053
susy100000,8,0,0.73955,0.725023,mpi,3,8,3122.08,27.1942
susy100000,8,0,0.73955,0.725023,mpi,3,8,3100.23,17.0821
susy100000,8,0,0.73955,0.725023,mpi,3,8,3120.81,29.7903
susy100000,8,0,0.73955,0.725023,mpi,3,8,3099.04,21.4255
susy100000,8,0,0.73955,0.725023,mpi,3,16,3119.87,28.2529
susy100000,8,0,0.73955,0.725023,mpi,3,16,3116.78,16.9774
susy100000,8,0,0.73955,0.725023,mpi,3,16,3120.32,17.8667
susy100000,8,0,0.73955,0.725023,mpi,3,16,3121.87,17.0259
susy100000,8,0,0.73955,0.725023,mpi,3,16,3125.19,65.5909
susy100000,8,0,0.73955,0.725023,mpi,3,32,3122.86,22.8737
susy100000,8,0,0.73955,0.725023,mpi,3,32,3122.6,31.5675
susy100000,8,0,0.73955,0.725023,mpi,3,32,2988.75,18.9413
susy100000,8,0,0.73955,0.725023,mpi,3,32,2986.33,174.448
susy100000,8,0,0.73955,0.725023,mpi,3,32,3109.14,22.1276
susy100000,8,0,0.71735,0.715147,mpi,5,8,2775.13,125.275
susy100000,8,0,0.71735,0.715147,mpi,5,8,2847.16,26.2116
susy100000,8,0,0.71735,0.715147,mpi,5,8,2838.2,19.0695
susy100000,8,0,0.71735,0.715147,mpi,5,8,2844.32,34.224
susy100000,8,0,0.71735,0.715147,mpi,5,8,2844.0,19.211
susy100000,8,0,0.71735,0.715147,mpi,5,16,2843.31,24.0904
susy100000,8,0,0.71735,0.715147,mpi,5,16,2841.08,19.2029
susy100000,8,0,0.71735,0.715147,mpi,5,16,2825.31,71.3531
susy100000,8,0,0.71735,0.715147,mpi,5,16,2841.23,19.1054
susy100000,8,0,0.71735,0.715147,mpi,5,16,2799.63,92.6223
susy100000,8,0,0.71735,0.715147,mpi,5,32,2844.53,27.9894
susy100000,8,0,0.71735,0.715147,mpi,5,32,2846.93,27.5836
susy100000,8,0,0.71735,0.715147,mpi,5,32,2842.35,27.2708
susy100000,8,0,0.71735,0.715147,mpi,5,32,2849.36,20.631
susy100000,8,0,0.71735,0.715147,mpi,5,32,2844.85,20.134
susy100000,8,0,0.71735,0.715147,mpi,6,8,2743.14,135.272
susy100000,8,0,0.71735,0.715147,mpi,6,8,2841.76,39.6726
susy100000,8,0,0.71735,0.715147,mpi,6,8,2844.9,40.5343
susy100000,8,0,0.71735,0.715147,mpi,6,8,2838.37,48.2777
susy100000,8,0,0.71735,0.715147,mpi,6,8,2848.35,31.1142
susy100000,8,0,0.71735,0.715147,mpi,6,16,2838.39,34.7033
susy100000,8,0,0.71735,0.715147,mpi,6,16,2845.65,34.8497
susy100000,8,0,0.71735,0.715147,mpi,6,16,2844.49,69.0763
susy100000,8,0,0.71735,0.715147,mpi,6,16,2845.09,58.3724
susy100000,8,0,0.71735,0.715147,mpi,6,16,2845.86,31.9456
susy100000,8,0,0.71735,0.715147,mpi,6,32,2843.87,26.9106
susy100000,8,0,0.71735,0.715147,mpi,6,32,2849.67,24.1483
susy100000,8,0,0.71735,0.715147,mpi,6,32,2841.81,30.8893
susy100000,8,0,0.71735,0.715147,mpi,6,32,2844.84,27.6796
susy100000,8,0,0.71735,0.715147,mpi,6,32,2849.86,28.8391
susy100000,8,0,0.71735,0.715147,mpi,7,8,2840.4,21.7578
susy100000,8,0,0.71735,0.715147,mpi,7,8,2846.12,25.0577
susy100000,8,0,0.71735,0.715147,mpi,7,8,2790.21,86.5212
susy100000,8,0,0.71735,0.715147,mpi,7,8,2842.51,35.1511
susy100000,8,0,0.71735,0.715147,mpi,7,8,2749.92,127.728
susy100000,8,0,0.71735,0.715147,mpi,7,16,2843.23,32.3337
susy100000,8,0,0.71735,0.715147,mpi,7,16,2732.02,153.722
susy100000,8,0,0.71735,0.715147,mpi,7,16,2842.22,36.7071
susy100000,8,0,0.71735,0.715147,mpi,7,16,2846.05,31.2172
susy100000,8,0,0.71735,0.715147,mpi,7,16,2846.09,32.3833
susy100000,8,0,0.71735,0.715147,mpi,7,32,2841.95,25.0896
susy100000,8,0,0.71735,0.715147,mpi,7,32,2847.91,55.7341
susy100000,8,0,0.71735,0.715147,mpi,7,32,2841.41,24.371
susy100000,8,0,0.71735,0.715147,mpi,7,32,2818.73,40.3145
susy100000,8,0,0.71735,0.715147,mpi,7,32,2848.77,25.3473
susy100000,16,0,0.76285,0.759429,mpi,3,8,3206.34,33.1197
susy100000,16,0,0.76285,0.759429,mpi,3,8,3215.0,22.3618
susy100000,16,0,0.76285,0.759429,mpi,3,8,3209.91,24.3535
susy100000,16,0,0.76285,0.759429,mpi,3,8,3143.54,79.1081
susy100000,16,0,0.76285,0.759429,mpi,3,8,3204.84,29.9649
susy100000,16,0,0.76285,0.759429,mpi,3,16,3143.78,117.284
susy100000,16,0,0.76285,0.759429,mpi,3,16,3155.68,58.6173
susy100000,16,0,0.76285,0.759429,mpi,3,16,3159.93,104.855
susy100000,16,0,0.76285,0.759429,mpi,3,16,3189.4,51.9861
susy100000,16,0,0.76285,0.759429,mpi,3,16,3148.85,74.3881
susy100000,16,0,0.76285,0.759429,mpi,3,32,3200.81,23.6089
susy100000,16,0,0.76285,0.759429,mpi,3,32,3157.47,118.582
susy100000,16,0,0.76285,0.759429,mpi,3,32,3211.14,26.0657
susy100000,16,0,0.76285,0.759429,mpi,3,32,3208.1,65.7737
susy100000,16,0,0.76285,0.759429,mpi,3,32,3210.49,19.2166
susy100000,16,0,0.75375,0.750482,mpi,5,8,3166.64,44.6332
susy100000,16,0,0.75375,0.750482,mpi,5,8,3166.78,43.446
susy100000,16,0,0.75375,0.750482,mpi,5,8,3170.78,36.8272
susy100000,16,0,0.75375,0.750482,mpi,5,8,3163.48,42.6591
susy100000,16,0,0.75375,0.750482,mpi,5,8,3177.48,41.1654
susy100000,16,0,0.75375,0.750482,mpi,5,16,3168.37,34.7866
susy100000,16,0,0.75375,0.750482,mpi,5,16,3166.54,30.4537
susy100000,16,0,0.75375,0.750482,mpi,5,16,3166.11,37.2304
susy100000,16,0,0.75375,0.750482,mpi,5,16,3164.59,30.8287
susy100000,16,0,0.75375,0.750482,mpi,5,16,3163.72,21.4843
susy100000,16,0,0.75375,0.750482,mpi,5,32,3162.86,26.2278
susy100000,16,0,0.75375,0.750482,mpi,5,32,3165.8,33.0369
susy100000,16,0,0.75375,0.750482,mpi,5,32,3154.64,23.6316
susy100000,16,0,0.75375,0.750482,mpi,5,32,3168.79,46.9109
susy100000,16,0,0.75375,0.750482,mpi,5,32,3166.78,88.8376
susy100000,16,0,0.73955,0.725023,mpi,6,8,3058.88,105.614
susy100000,16,0,0.73955,0.725023,mpi,6,8,3074.57,95.0411
susy100000,16,0,0.73955,0.725023,mpi,6,8,3121.84,47.9143
susy100000,16,0,0.73955,0.725023,mpi,6,8,3048.33,115.039
susy100000,16,0,0.73955,0.725023,mpi,6,8,3120.75,32.5214
susy100000,16,0,0.73955,0.725023,mpi,6,16,3117.48,29.5763
susy100000,16,0,0.73955,0.725023,mpi,6,16,3119.27,33.1677
susy100000,16,0,0.73955,0.725023,mpi,6,16,3096.15,40.1804
susy100000,16,0,0.73955,0.725023,mpi,6,16,3123.38,34.6774
susy100000,16,0,0.73955,0.725023,mpi,6,16,3118.78,28.6884
susy100000,16,0,0.73955,0.725023,mpi,6,32,3119.2,21.3843
susy100000,16,0,0.73955,0.725023,mpi,6,32,3134.77,27.5245
susy100000,16,0,0.73955,0.725023,mpi,6,32,3098.04,50.1621
susy100000,16,0,0.73955,0.725023,mpi,6,32,2980.83,175.214
susy100000,16,0,0.73955,0.725023,mpi,6,32,3118.06,20.6137
susy100000,16,0,0.73955,0.725023,mpi,7,8,3110.14,40.3647
susy100000,16,0,0.73955,0.725023,mpi,7,8,3121.41,39.1219
susy100000,16,0,0.73955,0.725023,mpi,7,8,3123.13,30.4958
susy100000,16,0,0.73955,0.725023,mpi,7,8,3114.09,39.1056
susy100000,16,0,0.73955,0.725023,mpi,7,8,3115.81,42.6733
susy100000,16,0,0.73955,0.725023,mpi,7,16,3103.73,64.1376
susy100000,16,0,0.73955,0.725023,mpi,7,16,3112.82,21.5854
susy100000,16,0,0.73955,0.725023,mpi,7,16,3114.79,28.8281
susy100000,16,0,0.73955,0.725023,mpi,7,16,3079.18,76.7169
susy100000,16,0,0.73955,0.725023,mpi,7,16,3115.74,26.9397
susy100000,16,0,0.73955,0.725023,mpi,7,32,3098.66,68.9737
susy100000,16,0,0.73955,0.725023,mpi,7,32,3116.0,32.7243
susy100000,16,0,0.73955,0.725023,mpi,7,32,3115.06,49.5879
susy100000,16,0,0.73955,0.725023,mpi,7,32,2987.32,157.826
susy100000,16,0,0.73955,0.725023,mpi,7,32,2987.45,176.761
